name	description	p-value	q-value	phenotype	genes
REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION%GOBP%GO:0070507	regulation of microtubule cytoskeleton organization	0.0817632261108952	0.0817632261108952	1	NAV3,EPHA3,APC
REGULATION OF MICROTUBULE-BASED PROCESS%GOBP%GO:0032886	regulation of microtubule-based process	0.00734079289668005	0.00734079289668005	1	NAV3,EPHA3,APC,BRCA1,NPM1,STK11
REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000628	regulation of miRNA metabolic process	1.43720945461577e-07	1.43720945461577e-07	1	FOXA1,AR,NCOR1,EGFR,GATA3,SOX9,TP53,WT1
REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902893	regulation of miRNA transcription	4.95134896454433e-08	4.95134896454433e-08	1	FOXA1,AR,NCOR1,EGFR,GATA3,SOX9,TP53,WT1
REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010821	regulation of mitochondrion organization	0.00495815816302177	0.00495815816302177	1	EP300,FBXW7,LRRK2,AKT1,HGF,TP53
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	regulation of mitotic metaphase/anaphase transition	0.000853076488836212	0.000853076488836212	1	ARID1A,PBRM1,APC,ATM,RB1
REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088	regulation of mitotic nuclear division	0.0468567234241988	0.0468567234241988	1	ATM,APC,RB1
REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:0010965	regulation of mitotic sister chromatid separation	0.0126238707313558	0.0126238707313558	1	APC,ATM,RB1
REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944	regulation of mononuclear cell proliferation	0.118276162395884	0.118276162395884	1	ATM,MAPK8IP1,TGFBR2
REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0060688	regulation of morphogenesis of a branching structure	0.00013248337613101	0.00013248337613101	1	LRRK2,HGF,SOX9,FGFR2
REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905330	regulation of morphogenesis of an epithelium	0.00595357908893849	0.00595357908893849	1	HGF,SOX9,GATA3
REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147	regulation of muscle cell differentiation	0.0372450381462745	0.0372450381462745	1	SMAD4,KIT,FGFR2
REGULATION OF MUSCLE SYSTEM PROCESS%GOBP%GO:0090257	regulation of muscle system process	0.0975703996767447	0.0975703996767447	1	NOTCH1,PIK3CG,SMAD4
REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045637	regulation of myeloid cell differentiation	0.00128643263018594	0.00128643263018594	1	TLR4,FBXW7,MTOR,ACVR1B,ACVR2A,RUNX1
REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002761	regulation of myeloid leukocyte differentiation	0.00635017383885898	0.00635017383885898	1	TLR4,FBXW7,MTOR,RUNX1
REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661	regulation of myoblast differentiation	0.00016275527075195	0.00016275527075195	1	NOTCH1,ARID1A,PBRM1,TBX3,SOX9
REGULATION OF NEUROGENESIS%GOBP%GO:0050767	regulation of neurogenesis	0.179327180070192	0.179327180070192	1	CTNNB1,NOTCH1,PTEN
REGULATION OF NEURON DEATH%GOBP%GO:1901214	regulation of neuron death	0.096810048612524	0.096810048612524	1	CTNNB1,FBXW7,LRRK2,AKT1
REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045664	regulation of neuron differentiation	0.0377182295399093	0.0377182295399093	1	SIN3A,LRRK2,SOX9
REGULATION OF NIK/NF-KAPPAB SIGNALING%GOBP%GO:1901222	regulation of NIK/NF-kappaB signaling	0.0320796014547835	0.0320796014547835	1	TLR4,EP300,EGFR
REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION	Regulation of nuclear beta catenin signaling and target gene transcription	2.39562852713929e-08	2.39562852713929e-08	1	APC,CCND1,EP300,AR,AXIN2,CDH1,CTNNB1,TBL1XR1,CDKN2A
REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051783	regulation of nuclear division	0.0593258580934867	0.0593258580934867	1	ATM,APC,RB1
REGULATION OF NUCLEAR SMAD2 3 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR SMAD2 3 SIGNALING	Regulation of nuclear SMAD2 3 signaling	1.50563180531791e-09	1.50563180531791e-09	1	CDKN1A,SIN3A,AKT1,EP300,RUNX1,AR,NCOR1,CBFB,GATA3,SMAD2,SMAD4
REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0046822	regulation of nucleocytoplasmic transport	0.0259764541884112	0.0259764541884112	1	EP300,PIK3R1,SETD2,CDH1
REGULATION OF ORGAN GROWTH%GOBP%GO:0046620	regulation of organ growth	2.76621413608589e-05	2.76621413608589e-05	1	NOTCH1,ERBB4,FGFR2,RUNX1,PTEN,WT1
REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902115	regulation of organelle assembly	0.0188280424823785	0.0188280424823785	1	LRRK2,ARHGAP35,BRCA1,NPM1,SMAD4
REGULATION OF OSSIFICATION%GOBP%GO:0030278	regulation of ossification	0.00514769296611362	0.00514769296611362	1	NOTCH1,PTPN11,ACVR2A,SOX9
REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667	regulation of osteoblast differentiation	0.000931796982997302	0.000931796982997302	1	NOTCH1,HGF,ACVR2A,SOX9,FGFR2
REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045670	regulation of osteoclast differentiation	0.00919288217263558	0.00919288217263558	1	TLR4,FBXW7,MTOR
REGULATION OF OXIDATIVE STRESS-INDUCED CELL DEATH%GOBP%GO:1903201	regulation of oxidative stress-induced cell death	0.000677352101160899	0.000677352101160899	1	LRRK2,FBXW7,HGF,NFE2L2,AKT1
REGULATION OF PATHWAY-RESTRICTED SMAD PROTEIN PHOSPHORYLATION%GOBP%GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	0.0162188458442228	0.0162188458442228	1	SMAD4,TGFBR2,ACVR2A
REGULATION OF PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:2000756	regulation of peptidyl-lysine acetylation	0.00399179689706583	0.00399179689706583	1	SF3B1,SMAD4,BRCA1
REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033135	regulation of peptidyl-serine phosphorylation	0.0136897929487822	0.0136897929487822	1	EGFR,BRAF,NSD1,PTEN,AKT1
REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730	regulation of peptidyl-tyrosine phosphorylation	2.78404255532983e-05	2.78404255532983e-05	1	FBXW7,FLT3,FGFR3,PTPN11,ERBB4,KIT,EGFR,PPP2R1A,HGF,TP53
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043551	regulation of phosphatidylinositol 3-kinase activity	0.00041240683139881	0.00041240683139881	1	FGFR3,KIT,PDGFRA,FLT3,PIK3R1
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	1.3778005199344e-05	1.3778005199344e-05	1	EGFR,FLT3,PTEN,HGF,KIT,PDGFRA,SOX9
REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010517	regulation of phospholipase activity	0.000216198539283537	0.000216198539283537	1	EGFR,FGFR3,KIT,PDGFRA,FGFR2
REGULATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:1900274	regulation of phospholipase C activity	0.00634881954776712	0.00634881954776712	1	KIT,EGFR,PDGFRA
REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120032	regulation of plasma membrane bounded cell projection assembly	0.141377145395873	0.141377145395873	1	ARHGAP35,PIK3R1,APC,PIK3CA
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0061136	regulation of proteasomal protein catabolic process	6.6904758625885e-05	6.6904758625885e-05	1	FBXW7,LRRK2,CEBPA,NFE2L2,AXIN2,AKT1,TAF1,KEAP1,USP9X
REGULATION OF PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	8.25272906675933e-05	8.25272906675933e-05	1	LRRK2,CEBPA,NFE2L2,AXIN2,AKT1,TAF1,KEAP1,USP9X
REGULATION OF PROTEIN ACETYLATION%GOBP%GO:1901983	regulation of protein acetylation	0.00706583646550604	0.00706583646550604	1	SF3B1,SMAD4,BRCA1
REGULATION OF PROTEIN BINDING%GOBP%GO:0043393	regulation of protein binding	0.0255897572543947	0.0255897572543947	1	LRRK2,AKT1,TAF1,USP9X,CDKN1A
REGULATION OF PROTEIN DEPOLYMERIZATION%GOBP%GO:1901879	regulation of protein depolymerization	0.0162188458442228	0.0162188458442228	1	APC,NAV3,PIK3CA
REGULATION OF PROTEIN KINASE B SIGNALING%GOBP%GO:0051896	regulation of protein kinase B signaling	0.00096998360317557	0.00096998360317557	1	PIK3CG,EGFR,PTEN,PPP2R1A,GATA3,PIK3CA
REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904375	regulation of protein localization to cell periphery	0.0468567234241988	0.0468567234241988	1	AR,EGFR,EPHA3,AKT1,PIK3R1
REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905475	regulation of protein localization to membrane	0.0839910920540329	0.0839910920540329	1	AR,EGFR,EPHA3,AKT1,PIK3R1
REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900180	regulation of protein localization to nucleus	0.0113165217173037	0.0113165217173037	1	EP300,MTOR,SIN3A,AKT1,PIK3R1,CDH1
REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903076	regulation of protein localization to plasma membrane	0.0347464625042128	0.0347464625042128	1	AR,EGFR,AKT1,PIK3R1,EPHA3
REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL%GOBP%GO:1903320	regulation of protein modification by small protein conjugation or removal	0.0058581544601511	0.0058581544601511	1	CTNNB1,FBXW7,LRRK2,TAF1,RPL5,BRCA1,PTEN,AKT1
REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903214	regulation of protein targeting to mitochondrion	0.00669544352457646	0.00669544352457646	1	BAP1,LRRK2,FBXW7
REGULATION OF PROTEIN TARGETING%GOBP%GO:1903533	regulation of protein targeting	0.0214754921983374	0.0214754921983374	1	FBXW7,BAP1,LRRK2
REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031396	regulation of protein ubiquitination	0.00270952668294474	0.00270952668294474	1	CTNNB1,FBXW7,PTEN,LRRK2,AKT1,TAF1,RPL5,BRCA1
REGULATION OF PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0043244	regulation of protein-containing complex disassembly	0.0403800396257799	0.0403800396257799	1	APC,NAV3,PIK3CA
REGULATION OF PROTEOLYSIS INVOLVED IN PROTEIN CATABOLIC PROCESS%GOBP%GO:1903050	regulation of proteolysis involved in protein catabolic process	2.78404255532983e-05	2.78404255532983e-05	1	FBXW7,LRRK2,CEBPA,NFE2L2,AXIN2,TAF1,RPL5,KEAP1,PTEN,AKT1,USP9X
REGULATION OF PTEN GENE TRANSCRIPTION%REACTOME DATABASE ID RELEASE 83%8943724	Regulation of PTEN gene transcription	0.0020439971299557	0.0020439971299557	1	MTOR,MECOM,EZH2,TP53
REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046578	regulation of Ras protein signal transduction	0.0831521391469284	0.0831521391469284	1	NOTCH1,PIK3CG,ARHGAP35
REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000377	regulation of reactive oxygen species metabolic process	0.00185271247587766	0.00185271247587766	1	TLR4,TGFBR2,CDKN1A,BRCA1,TP53
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046425	regulation of receptor signaling pathway via JAK-STAT	0.000246820645686644	0.000246820645686644	1	NOTCH1,PPP2R1A,ERBB4,EP300,VHL,KIT
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:1904892	regulation of receptor signaling pathway via STAT	0.000387450090361998	0.000387450090361998	1	NOTCH1,PPP2R1A,ERBB4,EP300,VHL,KIT
REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000241	regulation of reproductive process	0.0683340758459171	0.0683340758459171	1	SOX9,ACVR1B,WT1
REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902882	regulation of response to oxidative stress	0.00174123516913333	0.00174123516913333	1	FBXW7,AKT1,LRRK2,HGF,NFE2L2
REGULATION OF RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:1901031	regulation of response to reactive oxygen species	0.00118002247330039	0.00118002247330039	1	LRRK2,NFE2L2,HGF
REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903034	regulation of response to wounding	0.00390063124977408	0.00390063124977408	1	MTOR,PTEN,FOXA2,EPPK1,PDGFRA
REGULATION OF RETINOBLASTOMA PROTEIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RETINOBLASTOMA PROTEIN	Regulation of retinoblastoma protein	9.052520848155e-08	9.052520848155e-08	1	RB1,CDKN1B,CCND1,CDKN1A,EP300,TAF1,CEBPA,CDKN2A
REGULATION OF RNA POLYMERASE II REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING%GOBP%GO:1903025	regulation of RNA polymerase II regulatory region sequence-specific DNA binding	0.000187114217390055	0.000187114217390055	1	TAF1,NSD1,EP300
REGULATION OF RUNX1 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8934593.1	Regulation of RUNX1 Expression and Activity	2.83238131171851e-05	2.83238131171851e-05	1	CBFB,RUNX1,PTPN11,CCND1
REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8941858.1	Regulation of RUNX3 expression and activity	0.0132152267313536	0.0132152267313536	1	EP300,CBFB,CDKN2A
REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901796	regulation of signal transduction by p53 class mediator	1.20676459157788e-05	1.20676459157788e-05	1	EP300,AKT1,MTOR,STK11,TAF1,RPL5,ATM,ATR,CHEK2
REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063	regulation of sister chromatid cohesion	6.67310996719923e-07	6.67310996719923e-07	1	ATRX,AXIN2,RAD21,CTCF,CTNNB1
REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045	regulation of sister chromatid segregation	0.00148937937438597	0.00148937937438597	1	PBRM1,ATM,ARID1A,APC,RB1
REGULATION OF SISTER CHROMATID SEPARATION AT THE METAPHASE-ANAPHASE TRANSITION%WIKIPATHWAYS_20220510%WP4240%HOMO SAPIENS	Regulation of sister chromatid separation at the metaphase-anaphase transition	0.000305886647401547	0.000305886647401547	1	RAD21,SMC1A,SMC3
REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051056	regulation of small GTPase mediated signal transduction	0.2054135880876	0.2054135880876	1	PIK3CG,ARHGAP35,NOTCH1
REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062012	regulation of small molecule metabolic process	0.00271736112395332	0.00271736112395332	1	BRCA1,NCOR1,EP300,MTOR,FOXA2,SOX9,AKT1,TP53
REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048660	regulation of smooth muscle cell proliferation	0.00635017383885898	0.00635017383885898	1	CTNNB1,AKT1,PTEN,CDKN1A,CDKN1B
REGULATION OF STEM CELL DIFFERENTIATION%GOBP%GO:2000736	regulation of stem cell differentiation	0.0161714899738656	0.0161714899738656	1	NOTCH1,PDGFRA,SOX9
REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872	regulation of stress-activated MAPK cascade	0.0372450381462745	0.0372450381462745	1	NCOR1,EGFR,MAPK8IP1,MECOM
REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070302	regulation of stress-activated protein kinase signaling cascade	0.0372450381462745	0.0372450381462745	1	NCOR1,EGFR,MAPK8IP1,MECOM
REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045580	regulation of T cell differentiation	0.000677352101160899	0.000677352101160899	1	PBRM1,CBFB,ARID1A,GATA3,TGFBR2,RUNX1
REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051972	regulation of telomerase activity	0.0100157719219518	0.0100157719219518	1	CTNNB1,ATM,TP53
REGULATION OF TELOMERASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF TELOMERASE	Regulation of Telomerase	2.46782181515627e-06	2.46782181515627e-06	1	CDKN1B,CCND1,SIN3A,AKT1,WT1,MTOR,EGFR,ATM
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032210	regulation of telomere maintenance via telomerase	0.0115824816685308	0.0115824816685308	1	CTNNB1,ATM,ATR
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356	regulation of telomere maintenance via telomere lengthening	0.0155375735219049	0.0155375735219049	1	CTNNB1,ATM,ATR
REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032204	regulation of telomere maintenance	0.0100343579915521	0.0100343579915521	1	CTNNB1,ATRX,ATM,ATR
REGULATION OF TOR SIGNALING%GOBP%GO:0032006	regulation of TOR signaling	0.0124011989856758	0.0124011989856758	1	ATM,AKT1,STK11,USP9X,PIK3CA
REGULATION OF TP53 ACTIVITY THROUGH METHYLATION%REACTOME DATABASE ID RELEASE 83%6804760	Regulation of TP53 Activity through Methylation	4.24357018028221e-05	4.24357018028221e-05	1	ATM,TP53,CHEK2,EP300
REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 83%6804756	Regulation of TP53 Activity through Phosphorylation	1.3778005199344e-05	1.3778005199344e-05	1	ATR,BRCA1,STK11,TAF1,ATM,TP53,CHEK2
REGULATION OF TP53 ACTIVITY%REACTOME%R-HSA-5633007.3	Regulation of TP53 Activity	5.60576334591816e-08	5.60576334591816e-08	1	ATR,STK11,MTOR,TAF1,CDKN2A,TP53,PPP2R1A,CHEK2,BRCA1,AKT1,EP300,ATM
REGULATION OF TP53 DEGRADATION%REACTOME DATABASE ID RELEASE 83%6804757	Regulation of TP53 Degradation	1.02335827865981e-06	1.02335827865981e-06	1	ATM,CDKN2A,TP53,AKT1,PPP2R1A,MTOR,CHEK2
REGULATION OF TP53 EXPRESSION AND DEGRADATION%REACTOME DATABASE ID RELEASE 83%6806003	Regulation of TP53 Expression and Degradation	1.20073434118171e-06	1.20073434118171e-06	1	ATM,CDKN2A,TP53,AKT1,PPP2R1A,MTOR,CHEK2
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0006359	regulation of transcription by RNA polymerase III	0.00244958793313735	0.00244958793313735	1	AR,SF3B1,MTOR
REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO STRESS%GOBP%GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	0.00269976764265278	0.00269976764265278	1	VHL,NFE2L2,TP53
REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING%GOBP%GO:2000677	regulation of transcription regulatory region DNA binding	2.45068454915382e-06	2.45068454915382e-06	1	TAF1,EP300,RB1,NSD1,SIN3A,GATA3
REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	0.00294959168542002	0.00294959168542002	1	EP300,SIN3A,SMAD2,SMAD4,STK11
REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0006446	regulation of translational initiation	0.0244526492803068	0.0244526492803068	1	EIF4A2,NPM1,MTOR
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	7.69901995960283e-05	7.69901995960283e-05	1	NOTCH1,EP300,SIN3A,SMAD2,SMAD4,STK11,TGFBR2,ACVR1B,ACVR2A
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	regulation of type I interferon production	0.051109922115195	0.051109922115195	1	TLR4,PTPN11,SETD2
REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509	regulation of tyrosine phosphorylation of STAT protein	0.00284730943002703	0.00284730943002703	1	PPP2R1A,ERBB4,FLT3,FGFR3,KIT
REGULATION OF UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:2000058	regulation of ubiquitin-dependent protein catabolic process	3.36339778532925e-06	3.36339778532925e-06	1	FBXW7,PTEN,LRRK2,CEBPA,NFE2L2,AXIN2,AKT1,TAF1,RPL5,KEAP1,USP9X
REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	regulation of vascular associated smooth muscle cell proliferation	0.00567148388891133	0.00567148388891133	1	CDKN1A,CDKN1B,PTEN
REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342	regulation of vasculature development	0.0783984048335425	0.0783984048335425	1	CTNNB1,PIK3CG,BRCA1,RUNX1
REGULATION OF WOUND HEALING%GOBP%GO:0061041	regulation of wound healing	0.00206271481104406	0.00206271481104406	1	MTOR,PTEN,FOXA2,EPPK1,PDGFRA
REGULATORY CIRCUITS OF THE STAT3 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP4538%HOMO SAPIENS	Regulatory circuits of the STAT3 signaling pathway	0.0222719338029125	0.0222719338029125	1	MTOR,PDGFRA,EGFR
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	renal system development	0.000189901359652217	0.000189901359652217	1	LRRK2,SOX17,SOX9,FGFR2,GATA3,PDGFRA,WT1
RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326	renal tubule development	0.00567148388891133	0.00567148388891133	1	SOX9,GATA3,WT1
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	renal tubule morphogenesis	0.00374871186272747	0.00374871186272747	1	SOX9,GATA3,WT1
REPLICATION FORK PROCESSING%GOBP%GO:0031297	replication fork processing	0.000990360041959984	0.000990360041959984	1	ATRX,ATR,BRCA1,BRCA2
REPLICATIVE SENESCENCE%GOBP%GO:0090399	replicative senescence	1.01861724567947e-07	1.01861724567947e-07	1	TP53,ATM,CHEK2,ATR,CDKN2A
REPRODUCTION%REACTOME%R-HSA-1474165.3	Reproduction	4.56829006723377e-06	4.56829006723377e-06	1	ATR,SMC3,RAD21,STAG2,SMC1A,BRCA1,BRCA2,ATM
REPRODUCTIVE STRUCTURE DEVELOPMENT%GOBP%GO:0048608	reproductive structure development	2.05146246123403e-07	2.05146246123403e-07	1	AR,PTPN11,TBX3,SOX9,FGFR2,GATA3,KIT,PDGFRA,WT1
REPRODUCTIVE SYSTEM DEVELOPMENT%GOBP%GO:0061458	reproductive system development	2.05146246123403e-07	2.05146246123403e-07	1	AR,PTPN11,TBX3,SOX9,FGFR2,GATA3,KIT,PDGFRA,WT1
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME%R-HSA-5693568.1	Resolution of D-loop Structures through Holliday Junction Intermediates	0.00399179689706583	0.00399179689706583	1	ATM,BRCA1,BRCA2
RESOLUTION OF D-LOOP STRUCTURES THROUGH SYNTHESIS-DEPENDENT STRAND ANNEALING (SDSA)%REACTOME%R-HSA-5693554.1	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	0.00244958793313735	0.00244958793313735	1	ATM,BRCA1,BRCA2
RESOLUTION OF D-LOOP STRUCTURES%REACTOME%R-HSA-5693537.1	Resolution of D-Loop Structures	0.00432495024787285	0.00432495024787285	1	ATM,BRCA1,BRCA2
RESOLUTION OF SISTER CHROMATID COHESION%REACTOME DATABASE ID RELEASE 83%2500257	Resolution of Sister Chromatid Cohesion	0.00192413781576554	0.00192413781576554	1	SMC3,RAD21,STAG2,SMC1A,PPP2R1A
RESPIRATORY SYSTEM DEVELOPMENT%GOBP%GO:0060541	respiratory system development	0.0132152267313536	0.0132152267313536	1	CEBPA,FGFR2,WT1
RESPONSE TO ALCOHOL%GOBP%GO:0097305	response to alcohol	0.00097845158393473	0.00097845158393473	1	CTNNB1,SMAD2,TGFBR2,CDH1,BRCA1
RESPONSE TO BMP%GOBP%GO:0071772	response to BMP	0.00326251435822002	0.00326251435822002	1	SMAD4,USP9X,ACVR2A,SOX9
RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293	response to decreased oxygen levels	2.55177759477433e-05	2.55177759477433e-05	1	NOTCH1,EP300,MTOR,VHL,NFE2L2,SMAD4,AJUBA,TP53
RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849	response to epidermal growth factor	0.00346857795539493	0.00346857795539493	1	PTPN11,EGFR,SOX9
RESPONSE TO ESTRADIOL%GOBP%GO:0032355	response to estradiol	0.00374871186272747	0.00374871186272747	1	FOXA1,CTNNB1,EGFR
RESPONSE TO ESTROGEN%GOBP%GO:0043627	response to estrogen	0.000374266302457625	0.000374266302457625	1	AR,EP300,BRCA1,GATA3
RESPONSE TO FIBROBLAST GROWTH FACTOR%GOBP%GO:0071774	response to fibroblast growth factor	0.00226422814009759	0.00226422814009759	1	FGFR3,PTPN11,FGFR2,EGR3
RESPONSE TO GAMMA RADIATION%GOBP%GO:0010332	response to gamma radiation	0.00170120136683764	0.00170120136683764	1	ATM,ATR,TP53
RESPONSE TO HYPOXIA%GOBP%GO:0001666	response to hypoxia	2.24641453361252e-05	2.24641453361252e-05	1	NOTCH1,EP300,MTOR,VHL,NFE2L2,SMAD4,AJUBA,TP53
RESPONSE TO INDOLE-3-METHANOL%GOBP%GO:0071680	response to indole-3-methanol	2.28539122182065e-05	2.28539122182065e-05	1	CTNNB1,CDH1,BRCA1
RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741	response to interleukin-6	0.00244958793313735	0.00244958793313735	1	SMAD4,CEBPA,FOXA2
RESPONSE TO IONIZING RADIATION%GOBP%GO:0010212	response to ionizing radiation	1.3778005199344e-05	1.3778005199344e-05	1	STK11,ATM,ATR,CDKN1A,BRCA1,BRCA2,TP53
RESPONSE TO LIGHT STIMULUS%GOBP%GO:0009416	response to light stimulus	3.89004546816306e-05	3.89004546816306e-05	1	CCND1,ATR,TAF1,EP300,EGFR,NPM1,AKT1,STK11,CDKN1A,TP53
RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0009612	response to mechanical stimulus	0.000274992204817137	0.000274992204817137	1	TLR4,CTNNB1,SOX9,MAP3K1,MAP2K4,KIT,PIK3CA
RESPONSE TO METAL ION%GOBP%GO:0010038	response to metal ion	0.0228795546629736	0.0228795546629736	1	BRAF,LRRK2,EGFR,AKT1,CDH1,CDKN1B
