name	description	p-value	q-value	phenotype	genes
REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944	regulation of mononuclear cell proliferation	0.126675274897346	0.126675274897346	1	ATM,MAPK8IP1,TGFBR2
REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0060688	regulation of morphogenesis of a branching structure	0.000183122255577832	0.000183122255577832	1	LRRK2,HGF,SOX9,FGFR2
REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905330	regulation of morphogenesis of an epithelium	0.00697586189027208	0.00697586189027208	1	HGF,SOX9,GATA3
REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147	regulation of muscle cell differentiation	0.0397231387102595	0.0397231387102595	1	SMAD4,KIT,FGFR2
REGULATION OF MUSCLE SYSTEM PROCESS%GOBP%GO:0090257	regulation of muscle system process	0.105745459214782	0.105745459214782	1	NOTCH1,PIK3CG,SMAD4
REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045637	regulation of myeloid cell differentiation	0.00165523075247049	0.00165523075247049	1	TLR4,FBXW7,MTOR,ACVR1B,ACVR2A,RUNX1
REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002761	regulation of myeloid leukocyte differentiation	0.00756198151841969	0.00756198151841969	1	TLR4,FBXW7,MTOR,RUNX1
REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661	regulation of myoblast differentiation	0.000227692692371024	0.000227692692371024	1	NOTCH1,ARID1A,PBRM1,TBX3,SOX9
REGULATION OF NEUROGENESIS%GOBP%GO:0050767	regulation of neurogenesis	0.190223760800107	0.190223760800107	1	CTNNB1,NOTCH1,PTEN
REGULATION OF NEURON DEATH%GOBP%GO:1901214	regulation of neuron death	0.104291832468633	0.104291832468633	1	CTNNB1,FBXW7,LRRK2,AKT1
REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045664	regulation of neuron differentiation	0.0416808134129182	0.0416808134129182	1	SIN3A,LRRK2,SOX9
REGULATION OF NIK/NF-KAPPAB SIGNALING%GOBP%GO:1901222	regulation of NIK/NF-kappaB signaling	0.0358402830881289	0.0358402830881289	1	TLR4,EP300,EGFR
REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION	Regulation of nuclear beta catenin signaling and target gene transcription	5.61171887512352e-08	5.61171887512352e-08	1	APC,CCND1,EP300,AR,AXIN2,CDH1,CTNNB1,TBL1XR1,CDKN2A
REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051783	regulation of nuclear division	0.0649787425175362	0.0649787425175362	1	ATM,APC,RB1
REGULATION OF NUCLEAR SMAD2 3 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR SMAD2 3 SIGNALING	Regulation of nuclear SMAD2 3 signaling	4.24624087504191e-09	4.24624087504191e-09	1	CDKN1A,SIN3A,AKT1,EP300,RUNX1,AR,NCOR1,CBFB,GATA3,SMAD2,SMAD4
REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0046822	regulation of nucleocytoplasmic transport	0.0291436037619837	0.0291436037619837	1	EP300,PIK3R1,SETD2,CDH1
REGULATION OF ORGAN GROWTH%GOBP%GO:0046620	regulation of organ growth	4.26133924671429e-05	4.26133924671429e-05	1	NOTCH1,ERBB4,FGFR2,RUNX1,PTEN,WT1
REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902115	regulation of organelle assembly	0.0217578094089816	0.0217578094089816	1	LRRK2,ARHGAP35,BRCA1,NPM1,SMAD4
REGULATION OF OSSIFICATION%GOBP%GO:0030278	regulation of ossification	0.00615927847962622	0.00615927847962622	1	NOTCH1,PTPN11,ACVR2A,SOX9
REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667	regulation of osteoblast differentiation	0.00121201075129862	0.00121201075129862	1	NOTCH1,HGF,ACVR2A,SOX9,FGFR2
REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045670	regulation of osteoclast differentiation	0.0105993854384943	0.0105993854384943	1	TLR4,FBXW7,MTOR
REGULATION OF OXIDATIVE STRESS-INDUCED CELL DEATH%GOBP%GO:1903201	regulation of oxidative stress-induced cell death	0.000870586096259407	0.000870586096259407	1	LRRK2,FBXW7,HGF,NFE2L2,AKT1
REGULATION OF PATHWAY-RESTRICTED SMAD PROTEIN PHOSPHORYLATION%GOBP%GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	0.0183436024985596	0.0183436024985596	1	SMAD4,TGFBR2,ACVR2A
REGULATION OF PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:2000756	regulation of peptidyl-lysine acetylation	0.00470332432364607	0.00470332432364607	1	SF3B1,SMAD4,BRCA1
REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033135	regulation of peptidyl-serine phosphorylation	0.0158937909774309	0.0158937909774309	1	EGFR,BRAF,NSD1,PTEN,AKT1
REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730	regulation of peptidyl-tyrosine phosphorylation	4.51506030433046e-05	4.51506030433046e-05	1	FBXW7,FLT3,FGFR3,PTPN11,ERBB4,KIT,EGFR,PPP2R1A,HGF,TP53
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043551	regulation of phosphatidylinositol 3-kinase activity	0.000539994889453315	0.000539994889453315	1	FGFR3,KIT,PDGFRA,FLT3,PIK3R1
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	2.27275417377784e-05	2.27275417377784e-05	1	EGFR,FLT3,PTEN,HGF,KIT,PDGFRA,SOX9
REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010517	regulation of phospholipase activity	0.000296492370913478	0.000296492370913478	1	EGFR,FGFR3,KIT,PDGFRA,FGFR2
REGULATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:1900274	regulation of phospholipase C activity	0.00740030822677656	0.00740030822677656	1	KIT,EGFR,PDGFRA
REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120032	regulation of plasma membrane bounded cell projection assembly	0.150741936168054	0.150741936168054	1	ARHGAP35,PIK3R1,APC,PIK3CA
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0061136	regulation of proteasomal protein catabolic process	0.000102715441244847	0.000102715441244847	1	FBXW7,LRRK2,CEBPA,NFE2L2,AXIN2,AKT1,TAF1,KEAP1,USP9X
REGULATION OF PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.000122281052646065	0.000122281052646065	1	LRRK2,CEBPA,NFE2L2,AXIN2,AKT1,TAF1,KEAP1,USP9X
REGULATION OF PROTEIN ACETYLATION%GOBP%GO:1901983	regulation of protein acetylation	0.00823385028939347	0.00823385028939347	1	SF3B1,SMAD4,BRCA1
REGULATION OF PROTEIN BINDING%GOBP%GO:0043393	regulation of protein binding	0.0290419485813582	0.0290419485813582	1	LRRK2,AKT1,TAF1,USP9X,CDKN1A
REGULATION OF PROTEIN DEPOLYMERIZATION%GOBP%GO:1901879	regulation of protein depolymerization	0.0183436024985596	0.0183436024985596	1	APC,NAV3,PIK3CA
REGULATION OF PROTEIN KINASE B SIGNALING%GOBP%GO:0051896	regulation of protein kinase B signaling	0.00127124391625832	0.00127124391625832	1	PIK3CG,EGFR,PTEN,PPP2R1A,GATA3,PIK3CA
REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904375	regulation of protein localization to cell periphery	0.0517553164528608	0.0517553164528608	1	AR,EGFR,EPHA3,AKT1,PIK3R1
REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905475	regulation of protein localization to membrane	0.0914726681986539	0.0914726681986539	1	AR,EGFR,EPHA3,AKT1,PIK3R1
REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900180	regulation of protein localization to nucleus	0.0132883639654486	0.0132883639654486	1	EP300,MTOR,SIN3A,AKT1,PIK3R1,CDH1
REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903076	regulation of protein localization to plasma membrane	0.0388072847188869	0.0388072847188869	1	AR,EGFR,AKT1,PIK3R1,EPHA3
REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL%GOBP%GO:1903320	regulation of protein modification by small protein conjugation or removal	0.00721161846049923	0.00721161846049923	1	CTNNB1,FBXW7,LRRK2,TAF1,RPL5,BRCA1,PTEN,AKT1
REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903214	regulation of protein targeting to mitochondrion	0.00773327717943203	0.00773327717943203	1	BAP1,LRRK2,FBXW7
REGULATION OF PROTEIN TARGETING%GOBP%GO:1903533	regulation of protein targeting	0.0241609335456716	0.0241609335456716	1	FBXW7,BAP1,LRRK2
REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031396	regulation of protein ubiquitination	0.00343931423007312	0.00343931423007312	1	CTNNB1,FBXW7,PTEN,LRRK2,AKT1,TAF1,RPL5,BRCA1
REGULATION OF PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0043244	regulation of protein-containing complex disassembly	0.0448129927996286	0.0448129927996286	1	APC,NAV3,PIK3CA
REGULATION OF PROTEOLYSIS INVOLVED IN PROTEIN CATABOLIC PROCESS%GOBP%GO:1903050	regulation of proteolysis involved in protein catabolic process	4.51506030433046e-05	4.51506030433046e-05	1	FBXW7,LRRK2,CEBPA,NFE2L2,AXIN2,TAF1,RPL5,KEAP1,PTEN,AKT1,USP9X
REGULATION OF PTEN GENE TRANSCRIPTION%REACTOME DATABASE ID RELEASE 83%8943724	Regulation of PTEN gene transcription	0.00248231416103524	0.00248231416103524	1	MTOR,MECOM,EZH2,TP53
REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046578	regulation of Ras protein signal transduction	0.088477730236042	0.088477730236042	1	NOTCH1,PIK3CG,ARHGAP35
REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000377	regulation of reactive oxygen species metabolic process	0.00232631990662625	0.00232631990662625	1	TLR4,TGFBR2,CDKN1A,BRCA1,TP53
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046425	regulation of receptor signaling pathway via JAK-STAT	0.000330694373514805	0.000330694373514805	1	NOTCH1,PPP2R1A,ERBB4,EP300,VHL,KIT
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:1904892	regulation of receptor signaling pathway via STAT	0.000520242934084447	0.000520242934084447	1	NOTCH1,PPP2R1A,ERBB4,EP300,VHL,KIT
REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000241	regulation of reproductive process	0.0727789988975435	0.0727789988975435	1	SOX9,ACVR1B,WT1
REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902882	regulation of response to oxidative stress	0.00213718064223479	0.00213718064223479	1	FBXW7,AKT1,LRRK2,HGF,NFE2L2
REGULATION OF RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:1901031	regulation of response to reactive oxygen species	0.00144703630795653	0.00144703630795653	1	LRRK2,NFE2L2,HGF
REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903034	regulation of response to wounding	0.00470332432364607	0.00470332432364607	1	MTOR,PTEN,FOXA2,EPPK1,PDGFRA
REGULATION OF RETINOBLASTOMA PROTEIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RETINOBLASTOMA PROTEIN	Regulation of retinoblastoma protein	1.9487932271164e-07	1.9487932271164e-07	1	RB1,CDKN1B,CCND1,CDKN1A,EP300,TAF1,CEBPA,CDKN2A
REGULATION OF RNA POLYMERASE II REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING%GOBP%GO:1903025	regulation of RNA polymerase II regulatory region sequence-specific DNA binding	0.000247463352637996	0.000247463352637996	1	TAF1,NSD1,EP300
REGULATION OF RUNX1 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8934593.1	Regulation of RUNX1 Expression and Activity	4.2792884797916e-05	4.2792884797916e-05	1	CBFB,RUNX1,PTPN11,CCND1
REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8941858.1	Regulation of RUNX3 expression and activity	0.0151206130598906	0.0151206130598906	1	EP300,CBFB,CDKN2A
REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901796	regulation of signal transduction by p53 class mediator	1.98678733103481e-05	1.98678733103481e-05	1	EP300,AKT1,MTOR,STK11,TAF1,RPL5,ATM,ATR,CHEK2
REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063	regulation of sister chromatid cohesion	1.2135634685125e-06	1.2135634685125e-06	1	ATRX,AXIN2,RAD21,CTCF,CTNNB1
REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045	regulation of sister chromatid segregation	0.00188570584201462	0.00188570584201462	1	PBRM1,ATM,ARID1A,APC,RB1
REGULATION OF SISTER CHROMATID SEPARATION AT THE METAPHASE-ANAPHASE TRANSITION%WIKIPATHWAYS_20220510%WP4240%HOMO SAPIENS	Regulation of sister chromatid separation at the metaphase-anaphase transition	0.000395414690500008	0.000395414690500008	1	RAD21,SMC1A,SMC3
REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051056	regulation of small GTPase mediated signal transduction	0.216913732092299	0.216913732092299	1	PIK3CG,ARHGAP35,NOTCH1
REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062012	regulation of small molecule metabolic process	0.00349659266808239	0.00349659266808239	1	BRCA1,NCOR1,EP300,MTOR,FOXA2,SOX9,AKT1,TP53
REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048660	regulation of smooth muscle cell proliferation	0.00756198151841969	0.00756198151841969	1	CTNNB1,AKT1,PTEN,CDKN1A,CDKN1B
REGULATION OF STEM CELL DIFFERENTIATION%GOBP%GO:2000736	regulation of stem cell differentiation	0.0174536742297657	0.0174536742297657	1	NOTCH1,PDGFRA,SOX9
REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872	regulation of stress-activated MAPK cascade	0.0402559306495129	0.0402559306495129	1	NCOR1,EGFR,MAPK8IP1,MECOM
REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070302	regulation of stress-activated protein kinase signaling cascade	0.0415827124940438	0.0415827124940438	1	NCOR1,EGFR,MAPK8IP1,MECOM
REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045580	regulation of T cell differentiation	0.000905131932006312	0.000905131932006312	1	PBRM1,CBFB,ARID1A,GATA3,TGFBR2,RUNX1
REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051972	regulation of telomerase activity	0.0115797562481138	0.0115797562481138	1	CTNNB1,ATM,TP53
REGULATION OF TELOMERASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF TELOMERASE	Regulation of Telomerase	4.42738073938401e-06	4.42738073938401e-06	1	CDKN1B,CCND1,SIN3A,AKT1,WT1,MTOR,EGFR,ATM
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032210	regulation of telomere maintenance via telomerase	0.01330870544175	0.01330870544175	1	CTNNB1,ATM,ATR
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356	regulation of telomere maintenance via telomere lengthening	0.0174536742297657	0.0174536742297657	1	CTNNB1,ATM,ATR
REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032204	regulation of telomere maintenance	0.0118440874639727	0.0118440874639727	1	CTNNB1,ATRX,ATM,ATR
REGULATION OF TOR SIGNALING%GOBP%GO:0032006	regulation of TOR signaling	0.014398409571098	0.014398409571098	1	ATM,AKT1,STK11,USP9X,PIK3CA
REGULATION OF TP53 ACTIVITY THROUGH METHYLATION%REACTOME DATABASE ID RELEASE 83%6804760	Regulation of TP53 Activity through Methylation	6.1051225306093e-05	6.1051225306093e-05	1	ATM,TP53,CHEK2,EP300
REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 83%6804756	Regulation of TP53 Activity through Phosphorylation	2.27275417377784e-05	2.27275417377784e-05	1	ATR,BRCA1,STK11,TAF1,ATM,TP53,CHEK2
REGULATION OF TP53 ACTIVITY%REACTOME%R-HSA-5633007.3	Regulation of TP53 Activity	1.29466273314193e-07	1.29466273314193e-07	1	ATR,STK11,MTOR,TAF1,CDKN2A,TP53,PPP2R1A,CHEK2,BRCA1,AKT1,EP300,ATM
REGULATION OF TP53 DEGRADATION%REACTOME DATABASE ID RELEASE 83%6804757	Regulation of TP53 Degradation	1.91465637592062e-06	1.91465637592062e-06	1	ATM,CDKN2A,TP53,AKT1,PPP2R1A,MTOR,CHEK2
REGULATION OF TP53 EXPRESSION AND DEGRADATION%REACTOME DATABASE ID RELEASE 83%6806003	Regulation of TP53 Expression and Degradation	2.19629207050778e-06	2.19629207050778e-06	1	ATM,CDKN2A,TP53,AKT1,PPP2R1A,MTOR,CHEK2
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0006359	regulation of transcription by RNA polymerase III	0.00292558332942873	0.00292558332942873	1	AR,SF3B1,MTOR
REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO STRESS%GOBP%GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	0.00322002334463861	0.00322002334463861	1	VHL,NFE2L2,TP53
REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING%GOBP%GO:2000677	regulation of transcription regulatory region DNA binding	4.27194136907005e-06	4.27194136907005e-06	1	TAF1,EP300,RB1,NSD1,SIN3A,GATA3
REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	0.00364890250998039	0.00364890250998039	1	EP300,SIN3A,SMAD2,SMAD4,STK11
REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0006446	regulation of translational initiation	0.0274942979171476	0.0274942979171476	1	EIF4A2,NPM1,MTOR
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.000119811395984428	0.000119811395984428	1	NOTCH1,EP300,SIN3A,SMAD2,SMAD4,STK11,TGFBR2,ACVR1B,ACVR2A
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	regulation of type I interferon production	0.0563456033414942	0.0563456033414942	1	TLR4,PTPN11,SETD2
REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509	regulation of tyrosine phosphorylation of STAT protein	0.00347912967568119	0.00347912967568119	1	PPP2R1A,ERBB4,FLT3,FGFR3,KIT
REGULATION OF UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:2000058	regulation of ubiquitin-dependent protein catabolic process	6.1328296755883e-06	6.1328296755883e-06	1	FBXW7,PTEN,LRRK2,CEBPA,NFE2L2,AXIN2,AKT1,TAF1,RPL5,KEAP1,USP9X
REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	regulation of vascular associated smooth muscle cell proliferation	0.00659832238800373	0.00659832238800373	1	CDKN1A,CDKN1B,PTEN
REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342	regulation of vasculature development	0.0867777540906017	0.0867777540906017	1	CTNNB1,PIK3CG,BRCA1,RUNX1
REGULATION OF WOUND HEALING%GOBP%GO:0061041	regulation of wound healing	0.00258029050448707	0.00258029050448707	1	MTOR,PTEN,FOXA2,EPPK1,PDGFRA
REGULATORY CIRCUITS OF THE STAT3 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP4538%HOMO SAPIENS	Regulatory circuits of the STAT3 signaling pathway	0.0248364371511957	0.0248364371511957	1	MTOR,PDGFRA,EGFR
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	renal system development	0.000271847462688681	0.000271847462688681	1	LRRK2,SOX17,SOX9,FGFR2,GATA3,PDGFRA,WT1
RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326	renal tubule development	0.00659832238800373	0.00659832238800373	1	SOX9,GATA3,WT1
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	renal tubule morphogenesis	0.00444107393486384	0.00444107393486384	1	SOX9,GATA3,WT1
REPLICATION FORK PROCESSING%GOBP%GO:0031297	replication fork processing	0.00125898423141196	0.00125898423141196	1	ATRX,ATR,BRCA1,BRCA2
REPLICATIVE SENESCENCE%GOBP%GO:0090399	replicative senescence	2.03020832196709e-07	2.03020832196709e-07	1	TP53,ATM,CHEK2,ATR,CDKN2A
REPRODUCTION%REACTOME%R-HSA-1474165.3	Reproduction	7.89599929173221e-06	7.89599929173221e-06	1	ATR,SMC3,RAD21,STAG2,SMC1A,BRCA1,BRCA2,ATM
REPRODUCTIVE STRUCTURE DEVELOPMENT%GOBP%GO:0048608	reproductive structure development	4.25066367359222e-07	4.25066367359222e-07	1	AR,PTPN11,TBX3,SOX9,FGFR2,GATA3,KIT,PDGFRA,WT1
REPRODUCTIVE SYSTEM DEVELOPMENT%GOBP%GO:0061458	reproductive system development	4.25066367359222e-07	4.25066367359222e-07	1	AR,PTPN11,TBX3,SOX9,FGFR2,GATA3,KIT,PDGFRA,WT1
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME%R-HSA-5693568.1	Resolution of D-loop Structures through Holliday Junction Intermediates	0.00470332432364607	0.00470332432364607	1	ATM,BRCA1,BRCA2
RESOLUTION OF D-LOOP STRUCTURES THROUGH SYNTHESIS-DEPENDENT STRAND ANNEALING (SDSA)%REACTOME%R-HSA-5693554.1	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	0.00292558332942873	0.00292558332942873	1	ATM,BRCA1,BRCA2
RESOLUTION OF D-LOOP STRUCTURES%REACTOME%R-HSA-5693537.1	Resolution of D-Loop Structures	0.00508136893796657	0.00508136893796657	1	ATM,BRCA1,BRCA2
RESOLUTION OF SISTER CHROMATID COHESION%REACTOME DATABASE ID RELEASE 83%2500257	Resolution of Sister Chromatid Cohesion	0.00241791236356511	0.00241791236356511	1	SMC3,RAD21,STAG2,SMC1A,PPP2R1A
RESPIRATORY SYSTEM DEVELOPMENT%GOBP%GO:0060541	respiratory system development	0.0151206130598906	0.0151206130598906	1	CEBPA,FGFR2,WT1
RESPONSE TO ALCOHOL%GOBP%GO:0097305	response to alcohol	0.0012595869780454	0.0012595869780454	1	CTNNB1,SMAD2,TGFBR2,CDH1,BRCA1
RESPONSE TO BMP%GOBP%GO:0071772	response to BMP	0.0039483121579743	0.0039483121579743	1	SMAD4,USP9X,ACVR2A,SOX9
RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293	response to decreased oxygen levels	4.18444118139883e-05	4.18444118139883e-05	1	NOTCH1,EP300,MTOR,VHL,NFE2L2,SMAD4,AJUBA,TP53
RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849	response to epidermal growth factor	0.00410690338785138	0.00410690338785138	1	PTPN11,EGFR,SOX9
RESPONSE TO ESTRADIOL%GOBP%GO:0032355	response to estradiol	0.00444107393486384	0.00444107393486384	1	FOXA1,CTNNB1,EGFR
RESPONSE TO ESTROGEN%GOBP%GO:0043627	response to estrogen	0.000492636019785481	0.000492636019785481	1	AR,EP300,BRCA1,GATA3
RESPONSE TO FIBROBLAST GROWTH FACTOR%GOBP%GO:0071774	response to fibroblast growth factor	0.0027517619337606	0.0027517619337606	1	FGFR3,PTPN11,FGFR2,EGR3
RESPONSE TO GAMMA RADIATION%GOBP%GO:0010332	response to gamma radiation	0.00207282341959605	0.00207282341959605	1	ATM,ATR,TP53
RESPONSE TO HYPOXIA%GOBP%GO:0001666	response to hypoxia	3.66094489382992e-05	3.66094489382992e-05	1	NOTCH1,EP300,MTOR,VHL,NFE2L2,SMAD4,AJUBA,TP53
RESPONSE TO INDOLE-3-METHANOL%GOBP%GO:0071680	response to indole-3-methanol	3.36362538832835e-05	3.36362538832835e-05	1	CTNNB1,CDH1,BRCA1
RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741	response to interleukin-6	0.00292558332942873	0.00292558332942873	1	SMAD4,CEBPA,FOXA2
RESPONSE TO IONIZING RADIATION%GOBP%GO:0010212	response to ionizing radiation	2.27275417377784e-05	2.27275417377784e-05	1	STK11,ATM,ATR,CDKN1A,BRCA1,BRCA2,TP53
RESPONSE TO LIGHT STIMULUS%GOBP%GO:0009416	response to light stimulus	6.17097257585401e-05	6.17097257585401e-05	1	CCND1,ATR,TAF1,EP300,EGFR,NPM1,AKT1,STK11,CDKN1A,TP53
RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0009612	response to mechanical stimulus	0.00037999558934755	0.00037999558934755	1	TLR4,CTNNB1,SOX9,MAP3K1,MAP2K4,KIT,PIK3CA
RESPONSE TO METAL ION%GOBP%GO:0010038	response to metal ion	0.0265433715708393	0.0265433715708393	1	BRAF,LRRK2,EGFR,AKT1,CDH1,CDKN1B
RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031667	response to nutrient levels	0.035695453005173	0.035695453005173	1	LRRK2,MTOR,FOXA2,CDKN1A,TP53
RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0006979	response to oxidative stress	0.000937202833400504	0.000937202833400504	1	ATM,LRRK2,NFE2L2,KEAP1,EGFR,ERCC2,AKT1,PDGFRA,TP53
RESPONSE TO OXYGEN LEVELS%GOBP%GO:0070482	response to oxygen levels	7.91736702074255e-05	7.91736702074255e-05	1	NOTCH1,EP300,MTOR,VHL,NFE2L2,SMAD4,AJUBA,TP53
RESPONSE TO PEPTIDE%GOBP%GO:1901652	response to peptide	0.235214548676217	0.235214548676217	1	PIK3CA,TLR4,AKT1,PIK3R1,TP53
RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:0000302	response to reactive oxygen species	0.0151560308571573	0.0151560308571573	1	EGFR,ATM,NFE2L2,AKT1,PDGFRA
RESPONSE TO RETINOIC ACID%GOBP%GO:0032526	response to retinoic acid	0.0027517619337606	0.0027517619337606	1	ATM,SOX9,ASXL1,EPHA3
RESPONSE TO SALT%GOBP%GO:1902074	response to salt	0.0183703965595864	0.0183703965595864	1	BRAF,TAF1,CDH1,CDKN1B,PIK3CA
RESPONSE TO STARVATION%GOBP%GO:0042594	response to starvation	0.0311200341859801	0.0311200341859801	1	MTOR,LRRK2,CDKN1A,TP53
RESPONSE TO TRANSFORMING GROWTH FACTOR BETA%GOBP%GO:0071559	response to transforming growth factor beta	0.00248231416103524	0.00248231416103524	1	SOX9,SMAD2,SMAD4,TGFBR2,USP9X
