name	description	p-value	q-value	phenotype	genes
REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION%GOBP%GO:1901873	regulation of post-translational protein modification	0.0289253149132291	0.0289253149132291	1	LRRK2,CTNNB1,FBXW7,PTEN,RPL5,AKT1,TAF1
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0061136	regulation of proteasomal protein catabolic process	0.000153011855879126	0.000153011855879126	1	NFE2L2,LRRK2,AXIN2,CEBPA,USP9X,AKT1,FBXW7,TAF1,KEAP1
REGULATION OF PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.000738390928194475	0.000738390928194475	1	LRRK2,AXIN2,CEBPA,USP9X,AKT1,TAF1,KEAP1
REGULATION OF PROTEIN BINDING%GOBP%GO:0043393	regulation of protein binding	0.0217595129137091	0.0217595129137091	1	LRRK2,CDKN1A,USP9X,AKT1,TAF1
REGULATION OF PROTEIN DEPOLYMERIZATION%GOBP%GO:1901879	regulation of protein depolymerization	0.0211714749226726	0.0211714749226726	1	PIK3CA,NAV3,APC
REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904375	regulation of protein localization to cell periphery	0.0642060430282194	0.0642060430282194	1	PIK3R1,EGFR,AR,EPHA3,AKT1
REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905475	regulation of protein localization to membrane	0.0321417994902693	0.0321417994902693	1	PIK3R1,EGFR,AR,EPHA3,AKT1,PIK3CA
REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903076	regulation of protein localization to plasma membrane	0.0454622203442231	0.0454622203442231	1	PIK3R1,EGFR,AKT1,AR,EPHA3
REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL%GOBP%GO:1903320	regulation of protein modification by small protein conjugation or removal	0.0271873639946391	0.0271873639946391	1	LRRK2,CTNNB1,FBXW7,PTEN,RPL5,AKT1,TAF1
REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071900	regulation of protein serine/threonine kinase activity	3.3757253630648e-11	3.3757253630648e-11	1	CDK12,EGFR,LRRK2,CDKN2C,CDKN1A,CDKN1B,PIK3CG,CDKN2A,TLR4,RB1,PTEN,EZH2,NF1,APC,CCND1,AKT1,MAPK8IP1,FLT3
REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903214	regulation of protein targeting to mitochondrion	0.00972144521584386	0.00972144521584386	1	LRRK2,BAP1,FBXW7
REGULATION OF PROTEIN TARGETING%GOBP%GO:1903533	regulation of protein targeting	0.0279949414848224	0.0279949414848224	1	LRRK2,FBXW7,BAP1
REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031396	regulation of protein ubiquitination	0.0153377001345813	0.0153377001345813	1	LRRK2,RPL5,CTNNB1,AKT1,FBXW7,TAF1,PTEN
REGULATION OF PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0043244	regulation of protein-containing complex disassembly	0.0508476788905982	0.0508476788905982	1	PIK3CA,NAV3,APC
REGULATION OF PROTEOLYSIS INVOLVED IN PROTEIN CATABOLIC PROCESS%GOBP%GO:1903050	regulation of proteolysis involved in protein catabolic process	6.92731936414751e-05	6.92731936414751e-05	1	LRRK2,USP9X,FBXW7,PTEN,NFE2L2,AXIN2,CEBPA,RPL5,AKT1,TAF1,KEAP1
REGULATION OF PTEN GENE TRANSCRIPTION%REACTOME DATABASE ID RELEASE 81%8943724	Regulation of PTEN gene transcription	0.0193232372837436	0.0193232372837436	1	EZH2,MTOR,TP53,MECOM
REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:1900542	regulation of purine nucleotide metabolic process	0.0287653711514601	0.0287653711514601	1	NCOR1,TP53,EP300,MTOR
REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000377	regulation of reactive oxygen species metabolic process	0.000511044546085258	0.000511044546085258	1	LRRK2,BRCA1,TP53,CDKN1A,TLR4,TGFBR2
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046425	regulation of receptor signaling pathway via JAK-STAT	0.00358597589639431	0.00358597589639431	1	KIT,EP300,VHL,NOTCH1,ERBB4
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:1904892	regulation of receptor signaling pathway via STAT	0.00550588308265201	0.00550588308265201	1	KIT,EP300,VHL,NOTCH1,ERBB4
REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000241	regulation of reproductive process	0.0849276658502997	0.0849276658502997	1	WT1,SOX9,ACVR1B
REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903034	regulation of response to wounding	0.0271873639946391	0.0271873639946391	1	PDGFRA,FOXA2,EPPK1,MTOR,PTEN
REGULATION OF RETINOBLASTOMA PROTEIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RETINOBLASTOMA PROTEIN	Regulation of retinoblastoma protein	4.27096635965983e-07	4.27096635965983e-07	1	RB1,CDKN1B,CCND1,CDKN1A,EP300,TAF1,CEBPA,CDKN2A
REGULATION OF RUNX1 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 81%8934593	Regulation of RUNX1 Expression and Activity	6.24442058887725e-05	6.24442058887725e-05	1	PTPN11,CBFB,CCND1,RUNX1
REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 81%8941858	Regulation of RUNX3 expression and activity	0.0180686618701651	0.0180686618701651	1	EP300,CBFB,CDKN2A
REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901796	regulation of signal transduction by p53 class mediator	0.000282695493483286	0.000282695493483286	1	AKT1,EP300,STK11,MTOR,TAF1,ATM,RPL5,ATR,CHEK2
REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063	regulation of sister chromatid cohesion	2.17454588395938e-06	2.17454588395938e-06	1	AXIN2,ATRX,RAD21,CTNNB1,CTCF
REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045	regulation of sister chromatid segregation	0.00287177302300296	0.00287177302300296	1	PBRM1,APC,ARID1A,RB1,ATM
REGULATION OF SISTER CHROMATID SEPARATION AT THE METAPHASE ANAPHASE TRANSITION%WIKIPATHWAYS_20240510%WP4240%HOMO SAPIENS	Regulation of sister chromatid separation at the metaphase anaphase transition	0.000339229250178527	0.000339229250178527	1	SMC1A,RAD21,SMC3
REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0060390	regulation of SMAD protein signal transduction	0.0188689176392478	0.0188689176392478	1	ACVR2A,SMAD4,TGFBR2
REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051056	regulation of small GTPase mediated signal transduction	0.235319342774654	0.235319342774654	1	ARHGAP35,PIK3CG,NOTCH1
REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062012	regulation of small molecule metabolic process	0.0165393033126305	0.0165393033126305	1	BRCA1,TP53,EP300,NCOR1,FOXA2,SOX9,AKT1,MTOR
REGULATION OF SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051150	regulation of smooth muscle cell differentiation	0.00351915387811519	0.00351915387811519	1	FGFR2,NOTCH1,KIT
REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048660	regulation of smooth muscle cell proliferation	0.00959862841977348	0.00959862841977348	1	CDKN1A,CDKN1B,PIK3R1,CTNNB1,AKT1,PTEN
REGULATION OF STEM CELL DIFFERENTIATION%GOBP%GO:2000736	regulation of stem cell differentiation	0.00378926696893512	0.00378926696893512	1	PDGFRA,SOX9,NOTCH1,TGFBR2
REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045580	regulation of T cell differentiation	0.000252134709351455	0.000252134709351455	1	PBRM1,EP300,CBFB,ARID1A,GATA3,RUNX1,TGFBR2
REGULATION OF TELOMERASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF TELOMERASE	Regulation of Telomerase	8.18079380128038e-05	8.18079380128038e-05	1	CDKN1B,CCND1,SIN3A,AKT1,WT1,MTOR,EGFR,ATM
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032210	regulation of telomere maintenance via telomerase	0.00244747546850656	0.00244747546850656	1	TP53,CTNNB1,ATM,ATR
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356	regulation of telomere maintenance via telomere lengthening	0.00351915387811519	0.00351915387811519	1	TP53,CTNNB1,ATM,ATR
REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032204	regulation of telomere maintenance	0.0030687064883882	0.0030687064883882	1	TP53,ATRX,CTNNB1,ATM,ATR
REGULATION OF TOR SIGNALING%GOBP%GO:0032006	regulation of TOR signaling	0.00208715564215026	0.00208715564215026	1	EP300,STK11,VHL,USP9X,AKT1,PIK3CA,ATM
REGULATION OF TORC1 SIGNALING%GOBP%GO:1903432	regulation of TORC1 signaling	0.0133825138063421	0.0133825138063421	1	EP300,STK11,VHL,AKT1,ATM
REGULATION OF TP53 ACTIVITY THROUGH METHYLATION%REACTOME%R-HSA-6804760.3	Regulation of TP53 Activity through Methylation	8.989087707439e-05	8.989087707439e-05	1	ATM,TP53,EP300,CHEK2
REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION%REACTOME%R-HSA-6804756.4	Regulation of TP53 Activity through Phosphorylation	3.7667804311392e-05	3.7667804311392e-05	1	ATM,STK11,TAF1,BRCA1,ATR,TP53,CHEK2
REGULATION OF TP53 ACTIVITY%REACTOME%R-HSA-5633007.5	Regulation of TP53 Activity	2.55724330711367e-06	2.55724330711367e-06	1	ATM,STK11,AKT1,MTOR,EP300,BRCA1,TP53,TAF1,CDKN2A,ATR,PPP2R1A,CHEK2
REGULATION OF TP53 DEGRADATION%REACTOME DATABASE ID RELEASE 81%6804757	Regulation of TP53 Degradation	5.68402028104434e-05	5.68402028104434e-05	1	ATM,AKT1,MTOR,PPP2R1A,TP53,CDKN2A,CHEK2
REGULATION OF TP53 EXPRESSION AND DEGRADATION%REACTOME DATABASE ID RELEASE 81%6806003	Regulation of TP53 Expression and Degradation	6.27008324133283e-05	6.27008324133283e-05	1	ATM,AKT1,MTOR,PPP2R1A,TP53,CDKN2A,CHEK2
REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING%GOBP%GO:2000677	regulation of transcription regulatory region DNA binding	0.00652890010376167	0.00652890010376167	1	NSD1,GATA3,RB1
REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	0.0211714749226726	0.0211714749226726	1	SMAD2,SMAD4,EP300,STK11
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.00069797647834375	0.00069797647834375	1	SMAD2,SMAD4,EP300,STK11,ACVR1B,ACVR2A,NOTCH1,TGFBR2
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	regulation of type I interferon production	0.0680617687793206	0.0680617687793206	1	SETD2,PTPN11,TLR4
REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509	regulation of tyrosine phosphorylation of STAT protein	0.0193232372837436	0.0193232372837436	1	KIT,FLT3,ERBB4,FGFR3
REGULATION OF UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:2000058	regulation of ubiquitin-dependent protein catabolic process	8.59955271229721e-06	8.59955271229721e-06	1	NFE2L2,LRRK2,AXIN2,CEBPA,RPL5,USP9X,AKT1,FBXW7,TAF1,KEAP1,PTEN
REGULATION OF VACUOLE ORGANIZATION%GOBP%GO:0044088	regulation of vacuole organization	0.0175681279751538	0.0175681279751538	1	LRRK2,MTOR,ATM,CHEK2
REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	regulation of vascular associated smooth muscle cell proliferation	0.00831089474275327	0.00831089474275327	1	CDKN1A,CDKN1B,PTEN
REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342	regulation of vasculature development	0.0443603679994857	0.0443603679994857	1	BRCA1,CTNNB1,PIK3CG,NF1,RUNX1
REGULATION OF WOUND HEALING%GOBP%GO:0061041	regulation of wound healing	0.0190390031198308	0.0190390031198308	1	PDGFRA,FOXA2,EPPK1,MTOR,PTEN
REGULATORY NCRNA-MEDIATED GENE SILENCING%GOBP%GO:0031047	regulatory ncRNA-mediated gene silencing	0.012962558018173	0.012962558018173	1	AJUBA,SMAD2,EZH2,DNMT3A
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	renal system development	6.91998606013115e-05	6.91998606013115e-05	1	FGFR2,LRRK2,PDGFRA,WT1,SOX9,NF1,GATA3,SOX17
RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326	renal tubule development	0.00831089474275327	0.00831089474275327	1	GATA3,WT1,SOX9
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	renal tubule morphogenesis	0.00566413991048464	0.00566413991048464	1	GATA3,WT1,SOX9
REPLICATION FORK PROCESSING%GOBP%GO:0031297	replication fork processing	0.000180360209914344	0.000180360209914344	1	ATRX,BRCA1,BRCA2,POLQ,ATR
REPLICATIVE SENESCENCE%GOBP%GO:0090399	replicative senescence	4.13109035232258e-07	4.13109035232258e-07	1	TP53,CHEK2,ATM,ATR,CDKN2A
REPRODUCTION%REACTOME%R-HSA-1474165.6	Reproduction	3.0918701867344e-07	3.0918701867344e-07	1	ATM,STAG2,BRCA1,BRCA2,SOX17,SMC3,RAD21,ATR,TET2,SMC1A
REPRODUCTIVE STRUCTURE DEVELOPMENT%GOBP%GO:0048608	reproductive structure development	9.23990311242616e-07	9.23990311242616e-07	1	FGFR2,PDGFRA,WT1,SOX9,AR,GATA3,TBX3,KIT,PTPN11
REPRODUCTIVE SYSTEM DEVELOPMENT%GOBP%GO:0061458	reproductive system development	9.23990311242616e-07	9.23990311242616e-07	1	FGFR2,PDGFRA,WT1,SOX9,AR,GATA3,TBX3,KIT,PTPN11
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME%R-HSA-5693568.4	Resolution of D-loop Structures through Holliday Junction Intermediates	0.00696421565811639	0.00696421565811639	1	ATM,BRCA2,BRCA1
RESOLUTION OF D-LOOP STRUCTURES THROUGH SYNTHESIS-DEPENDENT STRAND ANNEALING (SDSA)%REACTOME DATABASE ID RELEASE 81%5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	0.00379758204944254	0.00379758204944254	1	ATM,BRCA2,BRCA1
RESOLUTION OF D-LOOP STRUCTURES%REACTOME DATABASE ID RELEASE 81%5693537	Resolution of D-Loop Structures	0.00739598933889216	0.00739598933889216	1	ATM,BRCA2,BRCA1
RESOLUTION OF SISTER CHROMATID COHESION%REACTOME%R-HSA-2500257.5	Resolution of Sister Chromatid Cohesion	0.00327793833171443	0.00327793833171443	1	STAG2,SMC3,RAD21,PPP2R1A,SMC1A
RESPIRATORY SYNCYTIAL VIRUS INFECTION PATHWAY%REACTOME DATABASE ID RELEASE 81%9820952	Respiratory Syncytial Virus Infection Pathway	0.0722024217399852	0.0722024217399852	1	EP300,EGFR,TLR4
RESPIRATORY SYSTEM DEVELOPMENT%GOBP%GO:0060541	respiratory system development	0.0193232372837436	0.0193232372837436	1	FGFR2,WT1,CEBPA
RESPONSE TO ALCOHOL%GOBP%GO:0097305	response to alcohol	0.00176644133126683	0.00176644133126683	1	BRCA1,SMAD2,CTNNB1,CDH1,TGFBR2
RESPONSE TO BMP%GOBP%GO:0071772	response to BMP	0.00244747546850656	0.00244747546850656	1	ACVR2A,SMAD4,USP9X,SOX9
RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293	response to decreased oxygen levels	5.68402028104434e-05	5.68402028104434e-05	1	NFE2L2,AJUBA,TP53,SMAD4,EP300,NF1,VHL,MTOR,NOTCH1
RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849	response to epidermal growth factor	0.00566413991048464	0.00566413991048464	1	EGFR,PTPN11,AKT1,SOX9
RESPONSE TO ESTRADIOL%GOBP%GO:0032355	response to estradiol	0.00566413991048464	0.00566413991048464	1	EGFR,CTNNB1,FOXA1
RESPONSE TO ESTROGEN%GOBP%GO:0043627	response to estrogen	0.00696421565811639	0.00696421565811639	1	AR,GATA3,EP300
RESPONSE TO FIBROBLAST GROWTH FACTOR%GOBP%GO:0071774	response to fibroblast growth factor	0.00333756618326923	0.00333756618326923	1	FGFR2,PTPN11,EGR3,FGFR3
RESPONSE TO GAMMA RADIATION%GOBP%GO:0010332	response to gamma radiation	0.0026710271917452	0.0026710271917452	1	TP53,ATM,ATR
RESPONSE TO HYPOXIA%GOBP%GO:0001666	response to hypoxia	5.03849141146671e-05	5.03849141146671e-05	1	NFE2L2,AJUBA,TP53,SMAD4,EP300,NF1,VHL,MTOR,NOTCH1
RESPONSE TO INDOLE-3-METHANOL%GOBP%GO:0071680	response to indole-3-methanol	4.90890859812717e-05	4.90890859812717e-05	1	CTNNB1,CDH1,BRCA1
RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741	response to interleukin-6	0.00379758204944254	0.00379758204944254	1	FOXA2,SMAD4,CEBPA
RESPONSE TO IONIZING RADIATION%GOBP%GO:0010212	response to ionizing radiation	3.7667804311392e-05	3.7667804311392e-05	1	CDKN1A,BRCA1,BRCA2,TP53,STK11,ATM,ATR
RESPONSE TO LIGHT STIMULUS%GOBP%GO:0009416	response to light stimulus	2.55034522959994e-05	2.55034522959994e-05	1	EGFR,TP53,EP300,STK11,CDKN1A,NF1,CCND1,AKT1,NPM1,TAF1,ATR
RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0009612	response to mechanical stimulus	8.65086771683382e-05	8.65086771683382e-05	1	MAP2K4,SOX9,CTNNB1,KIT,MAP3K1,TLR4,PIK3CA,ATR
RESPONSE TO METAL ION%GOBP%GO:0010038	response to metal ion	0.0238860999216983	0.0238860999216983	1	EGFR,LRRK2,CDKN1B,BRAF,CDH1,AKT1
RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0006979	response to oxidative stress	0.00120793045762062	0.00120793045762062	1	EGFR,LRRK2,PDGFRA,TP53,ERCC2,NFE2L2,AKT1,KEAP1,ATM
RESPONSE TO OXYGEN LEVELS%GOBP%GO:0070482	response to oxygen levels	0.000103457035348309	0.000103457035348309	1	NFE2L2,AJUBA,TP53,SMAD4,EP300,NF1,VHL,MTOR,NOTCH1
RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:0000302	response to reactive oxygen species	0.00404774715724102	0.00404774715724102	1	NFE2L2,EGFR,LRRK2,PDGFRA,AKT1,ATM
RESPONSE TO RETINOIC ACID%GOBP%GO:0032526	response to retinoic acid	0.00378926696893512	0.00378926696893512	1	SOX9,ASXL1,EPHA3,ATM
RESPONSE TO STARVATION%GOBP%GO:0042594	response to starvation	0.116414132993525	0.116414132993525	1	LRRK2,TP53,CDKN1A,MTOR
RESPONSE TO TRANSFORMING GROWTH FACTOR BETA%GOBP%GO:0071559	response to transforming growth factor beta	0.00351915387811519	0.00351915387811519	1	SMAD2,SMAD4,SOX9,USP9X,TGFBR2
RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0034612	response to tumor necrosis factor	0.0180686618701651	0.0180686618701651	1	NFE2L2,BRCA1,TP53,GATA3
RESPONSE TO UV%GOBP%GO:0009411	response to UV	4.58752577191926e-06	4.58752577191926e-06	1	EGFR,TP53,EP300,STK11,CCND1,CDKN1A,AKT1,NPM1,TAF1,ATR
RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0009410	response to xenobiotic stimulus	0.0642060430282194	0.0642060430282194	1	TP53,CCND1,CTNNB1,TGFBR2
RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240510%WP2446%HOMO SAPIENS	Retinoblastoma gene in cancer	9.28979041848035e-06	9.28979041848035e-06	1	SMC1A,RB1,SIN3A,CDKN1A,CDKN1B,CCND1,SMC3
RETT SYNDROME%WIKIPATHWAYS_20240510%WP4312%HOMO SAPIENS	Rett syndrome	0.00120973343265507	0.00120973343265507	1	NCOR1,TBL1XR1,SMC1A,BRAF
RHOA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RHOA SIGNALING PATHWAY	RhoA signaling pathway	0.0119362265613528	0.0119362265613528	1	CDKN1B,PTEN,MAP2K4
RHYTHMIC BEHAVIOR%GOBP%GO:0007622	rhythmic behavior	0.00054116323180938	0.00054116323180938	1	TP53,NCOR1,PTEN
RHYTHMIC PROCESS%GOBP%GO:0048511	rhythmic process	0.00101121502860523	0.00101121502860523	1	PDGFRA,TP53,EP300,NCOR1,EGR3,PTEN
RMTS METHYLATE HISTONE ARGININES%REACTOME%R-HSA-3214858.4	RMTs methylate histone arginines	0.00173420518567284	0.00173420518567284	1	ARID1A,DNMT3A,CCND1,PBRM1
RNA LOCALIZATION%GOBP%GO:0006403	RNA localization	0.0836360253901937	0.0836360253901937	1	TGFBR2,ATM,ATR
ROOF OF MOUTH DEVELOPMENT%GOBP%GO:0060021	roof of mouth development	0.00789867495079025	0.00789867495079025	1	TGFBR2,SMAD2,SMAD4
RUNX1 INTERACTS WITH CO-FACTORS WHOSE PRECISE EFFECT ON RUNX1 TARGETS IS NOT KNOWN%REACTOME DATABASE ID RELEASE 81%8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	5.11689657710159e-05	5.11689657710159e-05	1	ARID1A,EP300,CBFB,RUNX1,PBRM1
RUNX1 REGULATES GENES INVOLVED IN MEGAKARYOCYTE DIFFERENTIATION AND PLATELET FUNCTION%REACTOME%R-HSA-8936459.2	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	0.00395783762054127	0.00395783762054127	1	SIN3A,EP300,CBFB,RUNX1
RUNX1 REGULATES TRANSCRIPTION OF GENES INVOLVED IN DIFFERENTIATION OF HSCS%REACTOME DATABASE ID RELEASE 81%8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	0.0521827657698672	0.0521827657698672	1	CBFB,RUNX1,GATA3
RUNX1 REGULATES TRANSCRIPTION OF GENES INVOLVED IN INTERLEUKIN SIGNALING%REACTOME DATABASE ID RELEASE 81%8939247	RUNX1 regulates transcription of genes involved in interleukin signaling	4.90890859812717e-05	4.90890859812717e-05	1	CBFB,LIFR,RUNX1
RUNX2 REGULATES BONE DEVELOPMENT%REACTOME DATABASE ID RELEASE 81%8941326	RUNX2 regulates bone development	0.00041655155463635	0.00041655155463635	1	AR,RB1,CBFB,SMAD4
RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME DATABASE ID RELEASE 81%8940973	RUNX2 regulates osteoblast differentiation	0.0026710271917452	0.0026710271917452	1	RB1,CBFB,AR
RUNX3 REGULATES CDKN1A TRANSCRIPTION%REACTOME DATABASE ID RELEASE 81%8941855	RUNX3 regulates CDKN1A transcription	0.000128317257050142	0.000128317257050142	1	CDKN1A,SMAD4,TP53
RUNX3 REGULATES P14-ARF%REACTOME%R-HSA-8951936.2	RUNX3 regulates p14-ARF	6.00321110048169e-06	6.00321110048169e-06	1	CBFB,CCND1,RUNX1,KRAS,EP300
S PHASE%REACTOME DATABASE ID RELEASE 81%69242	S Phase	0.000137059319151846	0.000137059319151846	1	AKT1,STAG2,SMC3,RAD21,RB1,CDKN1A,CDKN1B,CCND1,SMC1A
SARS-COV-1 INFECTION%REACTOME%R-HSA-9678108.8	SARS-CoV-1 Infection	0.00194958252049309	0.00194958252049309	1	VHL,EP300,RUNX1,NPM1,RB1,SMAD4
SARS-COV-1-HOST INTERACTIONS%REACTOME DATABASE ID RELEASE 81%9692914	SARS-CoV-1-host interactions	0.0124936953903284	0.0124936953903284	1	NPM1,EP300,RUNX1,SMAD4
SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME DATABASE ID RELEASE 81%187577	SCF(Skp2)-mediated degradation of p27 p21	0.019755138951643	0.019755138951643	1	CDKN1A,CDKN1B,CCND1
SECONDARY PALATE DEVELOPMENT%GOBP%GO:0062009	secondary palate development	0.00152412168631658	0.00152412168631658	1	SMAD2,SMAD4,TGFBR2
SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314	semi-lunar valve development	9.38392891686008e-07	9.38392891686008e-07	1	GATA3,NOTCH1,TGFBR2,AXIN2,SMAD2,RB1,SOX9
SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME%R-HSA-2559582.4	Senescence-Associated Secretory Phenotype (SASP)	0.00771868677041156	0.00771868677041156	1	CDKN1A,CDKN1B,CDKN2C,CDKN2A
SENSORY ORGAN MORPHOGENESIS%GOBP%GO:0090596	sensory organ morphogenesis	0.0749485238438678	0.0749485238438678	1	FGFR2,SOX9,NF1
SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880	sensory system development	0.0701537427663962	0.0701537427663962	1	PDGFRA,WT1,SOX9,NF1
SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 81%2467813	Separation of Sister Chromatids	0.0160405110156855	0.0160405110156855	1	STAG2,SMC3,RAD21,PPP2R1A,SMC1A
SEX DIFFERENTIATION%GOBP%GO:0007548	sex differentiation	1.42606754078093e-05	1.42606754078093e-05	1	PDGFRA,WT1,SOX9,AR,GATA3,TBX3,KIT,PTPN11
SHP2 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SHP2 SIGNALING	SHP2 signaling	0.00319521657415741	0.00319521657415741	1	PIK3CA,NRAS,KRAS,PTPN11,ARHGAP35,EGFR,PIK3R1
SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0072331	signal transduction by p53 class mediator	6.96796429004591e-07	6.96796429004591e-07	1	ATRX,CDKN1A,CDKN1B,TP53,EP300,STK11,ATM,CHEK2
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE%GOBP%GO:0042770	signal transduction in response to DNA damage	3.9011358457008e-06	3.9011358457008e-06	1	BRCA1,TP53,CCND1,CHEK2,ATRX,CDKN1A,CDKN1B,ATM,ATR
SIGNALING BY ACTIVIN%REACTOME%R-HSA-1502540.5	Signaling by Activin	6.24442058887725e-05	6.24442058887725e-05	1	SMAD2,SMAD4,ACVR1B,ACVR2A
SIGNALING BY ALK FUSIONS AND ACTIVATED POINT MUTANTS%REACTOME DATABASE ID RELEASE 81%9725370	Signaling by ALK fusions and activated point mutants	0.00188825803005982	0.00188825803005982	1	PIK3R1,NPM1,PIK3CA,RB1,CDKN1A,TP53
SIGNALING BY ALK IN CANCER%REACTOME DATABASE ID RELEASE 81%9700206	Signaling by ALK in cancer	0.00188825803005982	0.00188825803005982	1	PIK3R1,NPM1,PIK3CA,RB1,CDKN1A,TP53
SIGNALING BY ALK%REACTOME%R-HSA-201556.5	Signaling by ALK	0.00414144316037888	0.00414144316037888	1	SIN3A,PIK3R1,PIK3CA,EP300
